1;1;1;1;10003;0.47823301;32.07984924;505.0906744;559.0038512;1250.416219;1461.904274;1075.306247;13.81749086;11.7941325;14.02790951;16.07064785;200.1225951;204.4374909;11.15300387;1662.838444;7963.713147;1.873584898
1;2;1;1;10000;0.457253993;35.77122879;503.2054023;560.8371246;1266.343769;1494.543351;1089.240303;13.84303016;11.64121037;14.05383773;16.22463453;209.882259;214.2605821;11.24012563;1710.946029;8018.596726;2.013807241
1;3;1;1;10000;0.532160997;54.8433609;510.3647882;587.8273508;1361.238436;1658.401152;1151.250019;15.45566424;12.23130666;15.69102969;18.92898367;274.6426057;279.7712933;11.9049502;1956.628783;8343.407028;2.906223627
1;4;1;1;10001;0.470735997;78.5736618;504.412482;604.0109992;1448.323708;1833.096159;1234.443321;16.09888042;11.73909418;16.34404103;20.57662581;339.7646858;345.2097425;12.75196276;2180.485958;8622.660909;3.979679022
1;5;1;1;10002;0.490013987;32.43140793;506.1970126;560.4922615;1253.40948;1465.628626;1076.218699;13.92682891;11.88493652;14.1389126;16.21745467;201.8649579;206.2180398;11.1680386;1669.618816;7973.615852;1.892893641
1;6;1;1;10001;0.463743001;26.63067055;503.7795261;551.7953885;1219.579088;1406.676446;1053.739828;13.43181735;11.68763285;13.63636279;15.40603685;182.2921087;186.400924;11.00598845;1579.085801;7859.656517;1.641195778
1;7;1;1;10007;0.458009988;36.03490067;503.2477202;561.188199;1267.58135;1496.57586;1089.868158;13.85897457;11.64358651;14.07002495;16.25545063;210.6079615;214.9958101;11.24333034;1714.987281;8022.833927;2.023048558
1;8;1;1;10007;0.458009988;36.03490067;503.2477202;561.1985476;1267.54745;1497.109677;1090.301282;13.85903349;11.64358651;14.07008476;16.25611844;210.5829121;214.9658893;11.24321871;1714.987282;8022.482765;2.023731157
1;9;1;1;10001;0.496502995;74.00337982;506.817971;602.510726;1434.770893;1804.041183;1219.561646;16.10947763;11.93622843;16.35479962;20.43998958;329.5003974;334.9335876;12.60660204;2143.866982;8579.828507;3.795242155
1;10;1;1;10000;0.516285002;33.22241974;508.7570182;563.9412541;1260.326373;1474.997197;1079.03329;14.1790975;12.09698284;14.39502284;16.55639449;205.8801639;210.3131341;11.20529255;1684.851499;7996.124841;1.939104613
1;11;1;1;10002;0.464939982;32.43140793;503.8832659;558.2842672;1250.523934;1461.99112;1074.8411;13.74132508;11.69590096;13.95058383;15.99372054;200.1725619;204.4943284;11.14376557;1667.220557;7965.389197;1.874175164
1;12;1;1;10003;0.47823301;32.07984924;505.0906744;559.0159238;1250.371844;1462.563918;1075.843338;13.81755864;11.7941325;14.02797831;16.07141871;200.0923667;204.4013136;11.15287073;1662.838439;7963.283556;1.8743967
1;13;1;1;10000;0.457253993;35.77122879;503.2054023;560.848868;1266.304956;1495.153057;1089.735198;13.84309616;11.64121037;14.05390473;16.22539123;209.853732;214.2264976;11.24000034;1710.945802;8018.195697;2.014584934
1;14;1;1;10000;0.457253993;35.77122879;503.2054023;560.8562301;1266.280621;1495.535425;1090.045579;13.84313753;11.64121037;14.05394673;16.22586554;209.8358499;214.2051326;11.23992178;1710.94566;8017.944357;2.015072515
1;15;1;1;10001;0.463743001;26.63067055;503.7795261;551.8026049;1219.549963;1407.110955;1054.096147;13.43185592;11.68763285;13.63640195;15.40648457;182.2731668;186.3782097;11.00590727;1579.085798;7859.377792;1.641691753
1;16;1;1;10003;0.47823301;32.07984924;505.0906744;559.0212592;1250.352232;1462.855542;1076.080793;13.81758859;11.7941325;14.02800872;16.07175934;200.0790089;204.3853276;11.15281188;1662.838437;7963.093754;1.874755491
1;17;1;1;10002;0.464939982;32.43140793;503.8832659;558.2910445;1250.499506;1462.36093;1075.142038;13.74136227;11.69590096;13.95062159;15.99415191;200.1558342;204.4742665;11.14369494;1667.220348;7965.148437;1.874632649
1;18;1;1;10001;0.454292983;45.70280075;502.9412865;570.6739338;1310.046303;1575.372039;1120.756737;14.29295068;11.61969749;14.51060983;17.14312947;238.0572496;242.7073263;11.50724608;1838.721499;8169.663807;2.407909604
1;19;1;1;10000;0.455049008;40.25362015;503.0118953;565.2216072;1287.31508;1534.964809;1105.744841;14.0468769;11.62558291;14.26078873;16.63098607;223.1639932;227.6528425;11.36713448;1772.109374;8090.373457;2.201102895
1;20;1;1;10007;0.458009988;36.03490067;503.2477202;561.2106597;1267.507768;1497.734717;1090.80845;13.85910243;11.64358651;14.07015475;16.25689991;210.5535977;214.9308756;11.24308804;1714.987284;8022.071899;2.024530138
1;21;1;1;10000;0.457253993;35.77122879;503.2054023;560.8603072;1266.267144;1495.747219;1090.217504;13.84316043;11.64121037;14.05396998;16.22612819;209.8259478;214.193302;11.23987828;1710.945582;8017.805193;2.015342539
1;22;1;1;10001;0.496502995;74.00337982;506.817971;602.5305269;1434.70658;1804.662187;1220.044177;16.10961481;11.93622843;16.3549389;20.44148895;329.45924;334.885323;12.60635981;2143.866981;8579.389878;3.796348419
1;23;1;1;10000;0.516285002;33.22241974;508.7570182;563.9468053;1260.306636;1475.294447;1079.274609;14.17913919;12.09698284;14.39506517;16.55676578;205.8664868;210.2967279;11.20523246;1684.851491;7995.933179;1.939482139
1;24;1;1;10000;0.473255992;26.36700058;504.6421272;552.3587666;1218.916835;1406.435864;1054.213944;13.4861196;11.75797822;13.69149198;15.46258641;181.8713862;185.9716594;11.00552173;1575.966654;7856.470953;1.637063845
1;25;1;1;10003;0.471996009;78.5736618;504.5179676;604.1725307;1448.328718;1834.760626;1235.652685;16.10924425;11.74740852;16.35456269;20.59368118;339.815486;345.2461906;12.75316486;2180.602454;8622.08874;3.984467337
1;26;1;1;10000;0.532160997;54.8433609;510.3647882;587.8445218;1361.185631;1659.057987;1151.767252;15.45577643;12.23130666;15.69114359;18.93021126;274.6037061;279.7254539;11.90473815;1956.628768;8342.946236;2.907243713
1;27;1;1;10000;0.468026996;74.2670517;504.1704389;599.7414556;1431.324773;1802.414734;1220.037034;15.85777681;11.71956668;16.09926579;20.11178158;326.2162177;331.5587157;12.55958262;2140.795781;8568.516879;3.760867261
1;28;1;1;10001;0.454292983;45.70280075;502.9412865;570.6839921;1310.008271;1575.823065;1121.119312;14.29300998;11.61969749;14.51067003;17.14380243;238.0343766;242.6800599;11.50714304;1838.721488;8169.354974;2.408545843
1;29;1;1;10002;0.464939982;32.43140793;503.8832659;558.3032451;1250.455655;1463.023401;1075.681196;13.7414308;11.69590096;13.95069117;15.9949294;200.1258014;204.4382594;11.14356752;1667.220508;7964.716747;1.87545043
1;30;1;1;10000;0.468026996;74.2670517;504.1704389;599.7479951;1431.30349;1802.620171;1220.19682;15.85782135;11.71956668;16.09931102;20.11227232;326.2027393;331.5429128;12.55950414;2140.795789;8568.371159;3.761229388
1;31;1;1;10004;0.352421999;32.34352112;494.992172;549.3514908;1240.547819;1461.19253;1080.785009;13.02743903;10.98387268;13.22582643;15.10604754;194.5325116;198.6060522;11.10380109;1649.70427;7932.522875;1.837306516
1;32;1;1;10002;0.453473985;26.27910995;502.8660139;550.5224096;1216.500937;1404.524284;1054.168451;13.34062574;11.61346739;13.54378248;15.28426266;180.6083609;184.6687057;10.99237158;1572.13297;7848.612584;1.625438807
1;33;1;1;10007;0.458009988;36.03490067;503.2477202;561.2071683;1267.519207;1497.554517;1090.662229;13.85908256;11.64358651;14.07013458;16.25667467;210.5620474;214.9409679;11.24312571;1714.987283;8022.190319;2.02429982
1;34;1;1;10007;0.458009988;36.03490067;503.2477202;561.2206048;1267.475182;1498.248138;1091.225069;13.85915903;11.64358651;14.07021222;16.25754146;210.529531;214.902131;11.24298072;1714.987285;8021.734652;2.025186222
1;35;1;1;10001;0.496502995;74.00337982;506.817971;602.5384378;1434.680891;1804.910352;1220.237015;16.10966962;11.93622843;16.35499453;20.4420879;329.4427991;334.8660434;12.60626303;2143.86698;8579.214686;3.796790424
1;36;1;1;10007;0.458009988;36.03490067;503.2477202;561.2181286;1267.483296;1498.120282;1091.121318;13.85914494;11.64358651;14.07019791;16.25738173;210.5355232;214.9092878;11.24300744;1714.987285;8021.818615;2.025022857
1;37;1;0;10001;0.496502995;74.00337982;506.817971;602.5558699;1434.624298;1805.457325;1220.662058;16.10979036;11.93622843;16.35511712;20.44340756;329.4065754;334.8235662;12.60604975;2143.866979;8578.828742;3.797764466
1;38;1;0;10001;0.496502995;74.00337982;506.817971;602.5395054;1434.677425;1804.943845;1220.26304;16.10967701;11.93622843;16.35500204;20.44216872;329.4405805;334.8634418;12.60624997;2143.86698;8579.191047;3.796850073
1;39;1;0;10001;0.496502995;74.00337982;506.817971;602.5462873;1434.655406;1805.156627;1220.428388;16.10972399;11.93622843;16.35504973;20.44268216;329.4264871;334.8469153;12.60616699;2143.86698;8579.040882;3.797229015
1;40;1;0;10002;0.464939982;32.43140793;503.8832659;558.3099438;1250.431581;1463.387024;1075.977141;13.74146858;11.69590096;13.95072952;15.99535631;200.1093163;204.4184976;11.14349706;1667.220645;7964.479922;1.875899016
1;41;1;0;10001;0.463743001;26.63067055;503.7795261;551.8204295;1219.480344;1408.219668;1055.010966;13.43194869;11.68763285;13.63649613;15.40758856;182.2279005;186.3234182;11.00572958;1579.084973;7858.687188;1.642983628
1;42;1;0;10003;0.471996009;78.5736618;504.5179676;604.177222;1448.314138;1834.902051;1235.76256;16.10926233;11.74740852;16.35458105;20.59402169;339.8056243;345.2346971;12.75310286;2180.602457;8621.988176;3.984720571
1;43;1;0;10002;0.490013987;32.43140793;506.1970126;560.5175161;1253.317749;1467.002255;1077.336582;13.92697146;11.88493652;14.13905732;16.21907451;201.8019547;206.1425815;11.16776362;1669.618637;7972.7254;1.894600449
1;44;1;0;10002;0.464939982;32.43140793;503.8832659;558.3038094;1250.453627;1463.054032;1075.706126;13.74143398;11.69590096;13.9506944;15.99496536;200.1244126;204.4365945;11.14356158;1667.220519;7964.696794;1.875488223
